sequential,0.010897
sequential,0.010661
sequential,0.010688
sequential,0.01037
sequential,0.010866
sequential,0.010945
sequential,0.010912
sequential,0.010728
sequential,0.010758
sequential,0.010863
sequential,0.006378
sequential,0.009366
sequential,0.010883
sequential,0.010364
sequential,0.010938
sequential,0.010413
sequential,0.002436
sequential,0.003026
sequential,0.003022
sequential,0.003382
sequential,0.003565
sequential,0.003627
